STT,ID,Tên_Việt,Tên_Hán,Lat,Lon,Province,Source,Status,Mô_tả,Ghi_chú_Admin
2760,PL000000002813,,礬山堡,40.2071,115.4418,中國-河北省-張家口市-涿鹿縣,DILA,master,,
2761,PL000000002814,,阪泉,40.206,115.4266,中國-河北省-張家口市-涿鹿縣,DILA,master,,
2762,PL000000002815,,美峪所,40.1315,115.2588,中國-河北省-張家口市-涿鹿縣,DILA,master,,
2763,PL000000002816,,馬水口,39.8405,115.2766,中國-河北省-張家口市-涿鹿縣,DILA,master,,
2764,PL000000002817,,馬水口,39.8342,115.2713,中國-河北省-張家口市-涿鹿縣,DILA,master,,
2765,PL000000002819,,獨石口廳,41.317,115.7452,中國-河北省-張家口市-赤城縣,DILA,master,,
2766,PL000000002820,,盆底坑,41.2815,116.0596,中國-河北省-張家口市-赤城縣,DILA,master,,
2767,PL000000002821,,君子堡,41.209,115.5744,中國-河北省-張家口市-赤城縣,DILA,master,,
2768,PL000000002822,,君子堡,41.2028,115.5915,中國-河北省-張家口市-赤城縣,DILA,master,,
2769,PL000000002823,,半壁店堡,41.2005,115.7541,中國-河北省-張家口市-赤城縣,DILA,master,,
2770,PL000000002824,,松樹堡,41.1522,115.5726,中國-河北省-張家口市-赤城縣,DILA,master,,
2771,PL000000002825,,馬營堡,41.1409,115.6573,中國-河北省-張家口市-赤城縣,DILA,master,,
2772,PL000000002826,,鎮安堡,41.123,115.8849,中國-河北省-張家口市-赤城縣,DILA,master,,
2773,PL000000002827,,貓兒峪堡,41.1228,115.7641,中國-河北省-張家口市-赤城縣,DILA,master,,
2774,PL000000002828,,白草,41.1223,116.1037,中國-河北省-張家口市-赤城縣,DILA,master,,
2775,PL000000002829,,大白草樹,41.12,116.1064,中國-河北省-張家口市-赤城縣,DILA,master,,
2776,PL000000002830,,鎮安堡,41.1115,115.8816,中國-河北省-張家口市-赤城縣,DILA,master,,
2777,PL000000002831,,倉上堡,41.083,115.7182,中國-河北省-張家口市-赤城縣,DILA,master,,
2778,PL000000002832,,雲州,41.083,115.7182,中國-河北省-張家口市-赤城縣,DILA,master,,
2779,PL000000002833,,雲州,41.0309,115.7769,中國-河北省-張家口市-赤城縣,DILA,master,,
2780,PL000000002834,,雲州堡,41.027,115.7717,中國-河北省-張家口市-赤城縣,DILA,master,,
2781,PL000000002835,,望雲,41.0269,115.7627,中國-河北省-張家口市-赤城縣,DILA,master,,
2782,PL000000002836,,牧馬堡,40.9989,115.9352,中國-河北省-張家口市-赤城縣,DILA,master,,
2783,PL000000002837,,禦夷鎮,40.9834,115.7747,中國-河北省-張家口市-赤城縣,DILA,master,,
2784,PL000000002838,,鎮寧堡,40.9795,115.6925,中國-河北省-張家口市-赤城縣,DILA,master,,
2785,PL000000002839,,鎮寧堡,40.9696,115.6918,中國-河北省-張家口市-赤城縣,DILA,master,,
2786,PL000000002840,,瓦房溝,40.9673,116.1611,中國-河北省-張家口市-赤城縣,DILA,master,,
2787,PL000000002841,,瓦房溝,40.965,116.199,中國-河北省-張家口市-赤城縣,DILA,master,,
2788,PL000000002842,,龍門所,40.9299,115.9775,中國-河北省-張家口市-赤城縣,DILA,master,,
2789,PL000000002843,,赤城,40.9128,115.824,中國-河北省-張家口市-赤城縣,DILA,master,,
2790,PL000000002844,,赤城堡,40.9128,115.824,中國-河北省-張家口市-赤城縣,DILA,master,,
2791,PL000000002845,,赤城,40.9128,115.824,中國-河北省-張家口市-赤城縣,DILA,master,,
2792,PL000000002846,,赤城,40.9128,115.824,中國-河北省-張家口市-赤城縣,DILA,master,,
2793,PL000000002847,,金家莊堡,40.8908,115.5903,中國-河北省-張家口市-赤城縣,DILA,master,,
2794,PL000000002848,,井兒溝,40.8813,116.1969,中國-河北省-張家口市-赤城縣,DILA,master,,
2795,PL000000002849,,樣田堡,40.8347,115.947,中國-河北省-張家口市-赤城縣,DILA,master,,
2796,PL000000002850,,長仲地堡,40.8247,116.0765,中國-河北省-張家口市-赤城縣,DILA,master,,
2797,PL000000002851,,三岔口堡,40.811,115.672,中國-河北省-張家口市-赤城縣,DILA,master,,
2798,PL000000002852,,龍門,40.8008,115.5712,中國-河北省-張家口市-赤城縣,DILA,master,,
2799,PL000000002853,,龍門,40.7957,115.5729,中國-河北省-張家口市-赤城縣,DILA,master,,
2800,PL000000002854,,龍門縣,40.7877,115.5771,中國-河北省-張家口市-赤城縣,DILA,master,,
2801,PL000000002855,,寧遠堡,40.7812,116.0925,中國-河北省-張家口市-赤城縣,DILA,master,,
2802,PL000000002856,,門關堡,40.7783,115.4641,中國-河北省-張家口市-赤城縣,DILA,master,,
2803,PL000000002857,,慶陽口,40.7647,116.1366,中國-河北省-張家口市-赤城縣,DILA,master,,
2804,PL000000002858,,女祁,40.7602,115.7904,中國-河北省-張家口市-赤城縣,DILA,master,,
2805,PL000000002859,,鵰鶚堡,40.737,115.8364,中國-河北省-張家口市-赤城縣,DILA,master,,
2806,PL000000002860,,鵰鶚堡,40.7288,115.836,中國-河北省-張家口市-赤城縣,DILA,master,,
2807,PL000000002861,,廣邊軍,40.7108,115.8296,中國-河北省-張家口市-赤城縣,DILA,master,,
2808,PL000000002862,,滴水崖堡,40.7032,116.069,中國-河北省-張家口市-赤城縣,DILA,master,,
2809,PL000000002863,,滴水崖堡,40.6948,116.0736,中國-河北省-張家口市-赤城縣,DILA,master,,
2810,PL000000002864,,龍門衛,40.7944,115.5736,中國-河北省-張家口市-赤城縣,DILA,master,,
2811,PL000000002865,,龍門所,40.9373,115.9788,中國-河北省-張家口市-赤城縣,DILA,master,,
2812,PL000000002866,,開平衛,41.315,115.7408,中國-河北省-張家口市-赤城縣,DILA,master,,
2813,PL000000002867,,東部都尉,40.7602,115.7904,中國-河北省-張家口市-赤城縣,DILA,master,,
2814,PL000000002868,,麻呢壩,41.2212,115.1081,中國-河北省-張家口市-崇禮縣,DILA,master,,
2815,PL000000002869,,吃米溝,41.1607,115.0859,中國-河北省-張家口市-崇禮縣,DILA,master,,
2816,PL000000002870,,西獅子溝,41.1107,115.4088,中國-河北省-張家口市-崇禮縣,DILA,master,,
2817,PL000000002871,,驛馬圖,41.0956,115.0813,中國-河北省-張家口市-崇禮縣,DILA,master,,
2818,PL000000002872,,吉慶溝,41.0181,114.8713,中國-河北省-張家口市-崇禮縣,DILA,master,,
2819,PL000000002873,,太平莊,41.0115,115.2937,中國-河北省-張家口市-崇禮縣,DILA,master,,
2820,PL000000002874,,西灣子,40.9747,115.2797,中國-河北省-張家口市-崇禮縣,DILA,master,,
2821,PL000000002875,,太子城,40.9312,115.4479,中國-河北省-張家口市-崇禮縣,DILA,master,,
2822,PL000000002876,,太子城,40.9092,115.445,中國-河北省-張家口市-崇禮縣,DILA,master,,
2823,PL000000002877,,陶？廟,40.9077,114.9823,中國-河北省-張家口市-崇禮縣,DILA,master,,
2824,PL000000002878,,地上幾,40.8972,115.1456,中國-河北省-張家口市-崇禮縣,DILA,master,,
2825,PL000000002879,,四臺嘴,40.812,115.3787,中國-河北省-張家口市-崇禮縣,DILA,master,,
2826,PL000000002880,,承德府,40.9649,117.9299,中國-河北省-承德市-雙橋區,DILA,master,,
2827,PL000000002881,,哈喇河套,40.9387,117.7336,中國-河北省-承德市-雙灤區,DILA,master,,
2828,PL000000002882,,兩家兒,41.3142,118.0283,中國-河北省-承德市-承德縣,DILA,master,,
2829,PL000000002883,,東三十家子,41.2857,118.1584,中國-河北省-承德市-承德縣,DILA,master,,
2830,PL000000002884,,頭溝,41.1559,118.0707,中國-河北省-承德市-承德縣,DILA,master,,
2831,PL000000002885,,打造館,41.134,118.0027,中國-河北省-承德市-承德縣,DILA,master,,
2832,PL000000002886,,雙峰寺,41.0418,118.0052,中國-河北省-承德市-承德縣,DILA,master,,
2833,PL000000002887,,二溝,41.0414,118.1916,中國-河北省-承德市-承德縣,DILA,master,,
2834,PL000000002888,,牛山館,40.9899,118.2505,中國-河北省-承德市-承德縣,DILA,master,,
2835,PL000000002889,,六溝,40.9511,118.2897,中國-河北省-承德市-承德縣,DILA,master,,
2836,PL000000002890,,上板城,40.8348,118.0203,中國-河北省-承德市-承德縣,DILA,master,,
2837,PL000000002891,,下板城,40.7684,118.1938,中國-河北省-承德市-承德縣,DILA,master,,
2838,PL000000002892,,鞍匠屯上旗,40.7511,117.7077,中國-河北省-承德市-承德縣,DILA,master,,
2839,PL000000002893,,黑峪,40.6511,117.5165,中國-河北省-承德市-承德縣,DILA,master,,
2840,PL000000002894,,伏凌山,40.618787,117.479153,中國-河北省-承德市-興隆縣,DILA,master,,
2841,PL000000002895,,柳河口,40.6517,118.1683,中國-河北省-承德市-興隆縣,DILA,master,,
2842,PL000000002896,,黃崖戌,40.5618,117.2924,中國-河北省-承德市-興隆縣,DILA,master,,
2843,PL000000002897,,白馬川,40.5306,117.839,中國-河北省-承德市-興隆縣,DILA,master,,
2844,PL000000002898,,白馬川,40.5191,117.8509,中國-河北省-承德市-興隆縣,DILA,master,,
2845,PL000000002899,,磨刀峪,40.461,117.245,中國-河北省-承德市-興隆縣,DILA,master,,
2846,PL000000002900,,半壁山,40.3631,117.9342,中國-河北省-承德市-興隆縣,DILA,master,,
2847,PL000000002901,,分水嶺,40.3482,117.7564,中國-河北省-承德市-興隆縣,DILA,master,,
2848,PL000000002902,,俊靡,40.2993,117.8585,中國-河北省-承德市-興隆縣,DILA,master,,
2849,PL000000002903,,俊靡,40.2993,117.8585,中國-河北省-承德市-興隆縣,DILA,master,,
2850,PL000000002904,,俊靡,40.2956,117.8652,中國-河北省-承德市-興隆縣,DILA,master,,
2851,PL000000002905,,俊靡,40.2956,117.8652,中國-河北省-承德市-興隆縣,DILA,master,,
2852,PL000000002906,,將軍關,40.2714,117.3363,中國-河北省-承德市-興隆縣,DILA,master,,
2853,PL000000002907,,將軍石關,40.268,117.3404,中國-河北省-承德市-興隆縣,DILA,master,,
2854,PL000000002908,,雄武軍,40.2367,117.3778,中國-河北省-承德市-興隆縣,DILA,master,,
2855,PL000000002909,,墻子嶺關,40.4391,117.2405,中國-河北省-承德市-興隆縣,DILA,master,,
2856,PL000000002910,,富谷館,41.3265,118.7842,中國-河北省-承德市-平泉縣,DILA,master,,
2857,PL000000002911,,北五十家子,41.3133,118.8065,中國-河北省-承德市-平泉縣,DILA,master,,
2858,PL000000002912,,喀喇沁中旗,41.2587,118.7298,中國-河北省-承德市-平泉縣,DILA,master,,
2859,PL000000002913,,黃土梁,41.228,118.7709,中國-河北省-承德市-平泉縣,DILA,master,,
2860,PL000000002914,,梨樹溝,41.2191,118.5071,中國-河北省-承德市-平泉縣,DILA,master,,
2861,PL000000002915,,二道河,41.191,118.7538,中國-河北省-承德市-平泉縣,DILA,master,,
2862,PL000000002916,,櫻桃溝,41.1384,118.7425,中國-河北省-承德市-平泉縣,DILA,master,,
2863,PL000000002917,,富裕,41.1083,118.6837,中國-河北省-承德市-平泉縣,DILA,master,,
2864,PL000000002918,,鐵漿館,41.0807,118.743,中國-河北省-承德市-平泉縣,DILA,master,,
2865,PL000000002919,,八家,41.063,118.7561,中國-河北省-承德市-平泉縣,DILA,master,,
2866,PL000000002920,,平泉州,41.0055,118.6902,中國-河北省-承德市-平泉縣,DILA,master,,
2867,PL000000002921,,鹿而峽館,40.9769,118.4481,中國-河北省-承德市-平泉縣,DILA,master,,
2868,PL000000002922,,插漢河套,40.9576,118.6115,中國-河北省-承德市-平泉縣,DILA,master,,
2869,PL000000002923,,神山,40.9541,118.6495,中國-河北省-承德市-平泉縣,DILA,master,,
2870,PL000000002924,,澤州,40.9541,118.6495,中國-河北省-承德市-平泉縣,DILA,master,,
2871,PL000000002925,,安樂郡,40.9292,118.4375,中國-河北省-承德市-平泉縣,DILA,master,,
2872,PL000000002926,,打雞,40.9238,118.594,中國-河北省-承德市-平泉縣,DILA,master,,
2873,PL000000002927,,惠州,40.9238,118.594,中國-河北省-承德市-平泉縣,DILA,master,,
2874,PL000000002928,,南五十家子,40.9117,118.6525,中國-河北省-承德市-平泉縣,DILA,master,,
2875,PL000000002929,,四道溝,40.9115,118.5141,中國-河北省-承德市-平泉縣,DILA,master,,
2876,PL000000002930,,雅圖溝,40.8732,118.658,中國-河北省-承德市-平泉縣,DILA,master,,
2877,PL000000002931,,大吉口,40.8122,118.6006,中國-河北省-承德市-平泉縣,DILA,master,,
2878,PL000000002932,,黨壩,40.7667,118.6229,中國-河北省-承德市-平泉縣,DILA,master,,
2879,PL000000002933,,冷嶺,40.7466,118.6396,中國-河北省-承德市-平泉縣,DILA,master,,
2880,PL000000002934,,字縣,41.1988,118.8077,中國-河北省-承德市-平泉縣,DILA,master,,
2881,PL000000002935,,凡城,40.8322,118.6766,中國-河北省-承德市-平泉縣,DILA,master,,
2882,PL000000002936,,柳河館,41.1177,117.6374,中國-河北省-承德市-灤平縣,DILA,master,,
2883,PL000000002937,,金?屯,41.0512,117.505,中國-河北省-承德市-灤平縣,DILA,master,,
2884,PL000000002938,,宜興州,41.0288,117.3776,中國-河北省-承德市-灤平縣,DILA,master,,
2885,PL000000002939,,小興州,40.9989,117.3602,中國-河北省-承德市-灤平縣,DILA,master,,
2886,PL000000002940,,白檀,40.9875,117.3376,中國-河北省-承德市-灤平縣,DILA,master,,
2887,PL000000002941,,白檀,40.9812,117.3528,中國-河北省-承德市-灤平縣,DILA,master,,
2888,PL000000002942,,密雲郡,40.9812,117.3528,中國-河北省-承德市-灤平縣,DILA,master,,
2889,PL000000002943,,喇嘛洞,40.9761,117.4521,中國-河北省-承德市-灤平縣,DILA,master,,
2890,PL000000002944,,白檀,40.961,117.4742,中國-河北省-承德市-灤平縣,DILA,master,,
2891,PL000000002945,,臥如來館,40.9484,117.4344,中國-河北省-承德市-灤平縣,DILA,master,,
2892,PL000000002946,,興州,40.9454,117.6967,中國-河北省-承德市-灤平縣,DILA,master,,
2893,PL000000002947,,北安州,40.9336,117.7167,中國-河北省-承德市-灤平縣,DILA,master,,
2894,PL000000002948,,興化,40.9336,117.7167,中國-河北省-承德市-灤平縣,DILA,master,,
2895,PL000000002949,,灤平,40.9297,117.7418,中國-河北省-承德市-灤平縣,DILA,master,,
2896,PL000000002950,,鞍匠屯,40.9281,117.3419,中國-河北省-承德市-灤平縣,DILA,master,,
2897,PL000000002951,,西三岔口,40.9092,116.8799,中國-河北省-承德市-灤平縣,DILA,master,,
2898,PL000000002952,,虎石哈,40.899,116.9839,中國-河北省-承德市-灤平縣,DILA,master,,
2899,PL000000002953,,十八盤,40.8681,117.28,中國-河北省-承德市-灤平縣,DILA,master,,
2900,PL000000002954,,新館,40.8666,117.3349,中國-河北省-承德市-灤平縣,DILA,master,,
2901,PL000000002955,,小白旗,40.8488,117.1454,中國-河北省-承德市-灤平縣,DILA,master,,
2902,PL000000002956,,小十八盤,40.817,117.2476,中國-河北省-承德市-灤平縣,DILA,master,,
2903,PL000000002957,,色樹溝,40.8157,117.4232,中國-河北省-承德市-灤平縣,DILA,master,,
2904,PL000000002958,,三岔口,40.7774,117.2349,中國-河北省-承德市-灤平縣,DILA,master,,
2905,PL000000002959,,大店子,40.7768,117.1033,中國-河北省-承德市-灤平縣,DILA,master,,
2906,PL000000002960,,斛鹽戍,40.7408,117.3345,中國-河北省-承德市-灤平縣,DILA,master,,
2907,PL000000002961,,巴克什營,40.738,117.2499,中國-河北省-承德市-灤平縣,DILA,master,,
2908,PL000000002962,,滑鹽,40.7368,117.3347,中國-河北省-承德市-灤平縣,DILA,master,,
2909,PL000000002963,,東子店,40.8578,116.918,中國-河北省-承德市-灤平縣,DILA,master,,
2910,PL000000002965,,半壁山,41.7461,116.9589,中國-河北省-承德市-隆化縣,DILA,master,,
2911,PL000000002966,,阿拉超爾營,41.7376,117.4757,中國-河北省-承德市-隆化縣,DILA,master,,
2912,PL000000002967,,步步溝,41.6887,117.438,中國-河北省-承德市-隆化縣,DILA,master,,
2913,PL000000002968,,高麗營,41.6249,117.4831,中國-河北省-承德市-隆化縣,DILA,master,,
2914,PL000000002969,,唐三營,41.624,117.7741,中國-河北省-承德市-隆化縣,DILA,master,,
2915,PL000000002970,,白虎溝,41.5782,117.4429,中國-河北省-承德市-隆化縣,DILA,master,,
2916,PL000000002971,,張三營,41.5669,117.7381,中國-河北省-承德市-隆化縣,DILA,master,,
2917,PL000000002972,,郭家屯,41.5631,117.0963,中國-河北省-承德市-隆化縣,DILA,master,,
2918,PL000000002973,,坡賴村,41.5236,117.7797,中國-河北省-承德市-隆化縣,DILA,master,,
2919,PL000000002974,,沙府營,41.3345,117.6294,中國-河北省-承德市-隆化縣,DILA,master,,
2920,PL000000002975,,黃姑屯,41.3126,117.7363,中國-河北省-承德市-隆化縣,DILA,master,,
2921,PL000000002976,,方城,41.3126,117.7363,中國-河北省-承德市-隆化縣,DILA,master,,
2922,PL000000002977,,安州,41.3126,117.7363,中國-河北省-承德市-隆化縣,DILA,master,,
2923,PL000000002978,,廣陽郡,41.3126,117.7363,中國-河北省-承德市-隆化縣,DILA,master,,
2924,PL000000002979,,北店子,41.2915,117.3514,中國-河北省-承德市-隆化縣,DILA,master,,
2925,PL000000002980,,太平莊,41.2342,117.3889,中國-河北省-承德市-隆化縣,DILA,master,,
2926,PL000000002981,,中關,41.1828,117.945,中國-河北省-承德市-隆化縣,DILA,master,,
2927,PL000000002982,,森吉圖,41.8806,116.5708,中國-河北省-承德市-豐寧滿族自治縣,DILA,master,,
2928,PL000000002983,,干溝門,41.666,116.6601,中國-河北省-承德市-豐寧滿族自治縣,DILA,master,,
2929,PL000000002984,,花家營,41.4861,116.8228,中國-河北省-承德市-豐寧滿族自治縣,DILA,master,,
2930,PL000000002985,,上黃旗,41.4715,116.6722,中國-河北省-承德市-豐寧滿族自治縣,DILA,master,,
2931,PL000000002986,,城根營,41.4215,116.692,中國-河北省-承德市-豐寧滿族自治縣,DILA,master,,
2932,PL000000002987,,西密雲戍,41.3158,116.6122,中國-河北省-承德市-豐寧滿族自治縣,DILA,master,,
2933,PL000000002988,,鄧家柵,41.2301,116.3635,中國-河北省-承德市-豐寧滿族自治縣,DILA,master,,
2934,PL000000002989,,豐寧,41.2234,117.2213,中國-河北省-承德市-豐寧滿族自治縣,DILA,master,,
2935,PL000000002990,,大閣幾,41.2022,116.6502,中國-河北省-承德市-豐寧滿族自治縣,DILA,master,,
2936,PL000000002991,,滿套兒,41.184,116.682,中國-河北省-承德市-豐寧滿族自治縣,DILA,master,,
