place_name_raw,mentioned_in_monk,source_monk_uri,frequency
chùa Từ,Chơn Chứng Thiện Quả,ex:monk/chon_chung_thien_qua,53
chùa Từ,Tâm Quang Đàm Minh,ex:monk/tam_quang_dam_minh,53
chùa Từ,Như Nhàn Trí Giác,ex:monk/nhu_nhan_tri_giac,53
chùa Từ,Ấn Bính Phổ Bảo,ex:monk/an_binh_pho_bao,53
chùa Từ,Chơn Chánh Pháp Tạng,ex:monk/chon_chanh_phap_tang,53
chùa Từ,Chân Đạo Bích Phong,ex:monk/chan_dao_bich_phong,53
chùa Từ,Như Tiến Quảng Hưng,ex:monk/nhu_tien_quang_hung,53
chùa Từ,Như Niệm Bảo Toàn,ex:monk/nhu_niem_bao_toan,53
chùa Từ,Như Bình Huyền Tịnh,ex:monk/nhu_binh_huyen_tinh,53
chùa Từ,Hoàng Lầu Diệu Tấn,ex:monk/hoang_lau_dieu_tan,53
chùa Từ,Hưng Thạnh,ex:monk/hung_thanh,53
chùa Từ,Nguyên Tánh Đức Tâm,ex:monk/nguyen_tanh_duc_tam,53
chùa Từ,Tâm Cảnh Giác Hạnh,ex:monk/tam_canh_giac_hanh,53
chùa Từ,Nguyên Thiện Đạo Dung,ex:monk/nguyen_thien_dao_dung,53
chùa Từ,Tâm Phật Thiện Siêu,ex:monk/tam_phat_thien_sieu,53
chùa Từ,TT Nguyên Chi Hạnh Minh,ex:monk/tt_nguyen_chi_hanh_minh,53
chùa Từ,Nguyên Trí Châu Toàn,ex:monk/nguyen_tri_chau_toan,53
chùa Từ,Nguyên Tuyết Như Ý,ex:monk/nguyen_tuyet_nhu_y,53
chùa Từ,Tế Nhơn Hữu Bùi,ex:monk/te_nhon_huu_bui,53
chùa Từ,Thanh Ninh Tâm Tịnh,ex:monk/thanh_ninh_tam_tinh,53
chùa Từ,Trừng Văn Giác Nguyên,ex:monk/trung_van_giac_nguyen,53
chùa Từ,Trừng Thủy Giác Nhiên,ex:monk/trung_thuy_giac_nhien,53
chùa Từ,Tâm Tuệ Thiện Giải,ex:monk/tam_tue_thien_giai,53
chùa Từ,Hải Thuận Lương Duyên,ex:monk/hai_thuan_luong_duyen,53
chùa Từ,Thanh Vân Tâm Thành,ex:monk/thanh_van_tam_thanh,53
chùa Từ,Thiệt Thành Liễu Đạt,ex:monk/thiet_thanh_lieu_dat,53
chùa Từ,Toàn Nhật Quang Đài,ex:monk/toan_nhat_quang_dai,53
chùa Từ,Toàn Thể Linh Nguyên,ex:monk/toan_the_linh_nguyen,53
chùa Từ,Tâm Lễ Chánh Kiến,ex:monk/tam_le_chanh_kien,53
chùa Từ,Trừng Thành Hướng Đạo,ex:monk/trung_thanh_huong_dao,53
chùa Từ,Trừng Trì Chí Niệm,ex:monk/trung_tri_chi_niem,53
chùa Từ,Nguyên Chánh Minh Bổn,ex:monk/nguyen_chanh_minh_bon,53
chùa Từ,Tâm Phổ Thiện Lộc,ex:monk/tam_pho_thien_loc,53
chùa Từ,Tâm Thật Thiện Châu,ex:monk/tam_that_thien_chau,53
chùa Từ,Minh Phương Chơn Hương,ex:monk/minh_phuong_chon_huong,53
chùa Từ,Tiên Giác Hải Tịnh,ex:monk/tien_giac_hai_tinh,53
chùa Từ,TT Nguyên Cát Thiện Tường,ex:monk/tt_nguyen_cat_thien_tuong,53
chùa Từ,Tâm Ưng Đảnh Lễ,ex:monk/tam_ung_danh_le,53
chùa Từ,Tâm Thông Quảng Huệ,ex:monk/tam_thong_quang_hue,53
chùa Từ,Hải Trân Thụy Uyển,ex:monk/hai_tran_thuy_uyen,53
chùa Từ,Hạnh Đạo Chủng Hoa,ex:monk/hanh_dao_chung_hoa,53
chùa Từ,TT Ðồng Viên Viên Ðức,ex:monk/tt_ong_vien_vien_uc,53
Từ Hiếu,Trừng Thành Giác Tiên,ex:monk/trung_thanh_giac_tien,52
Từ Hiếu,Tâm Địa Mật Khế,ex:monk/tam_dia_mat_khe,52
Từ Hiếu,Tâm Như Mật Nguyện,ex:monk/tam_nhu_mat_nguyen,52
Từ Hiếu,Tâm Hương Mật Hiển,ex:monk/tam_huong_mat_hien,52
Từ Hiếu,Cư Sĩ Thanh Phước Điềm Tịnh,ex:monk/cu_si_thanh_phuoc_diem_tinh,52
Từ Hiếu,Hải Thiệu Cương Kỷ,ex:monk/hai_thieu_cuong_ky,52
Từ Hiếu,Thanh Tú Huệ Pháp,ex:monk/thanh_tu_hue_phap,52
Từ Hiếu,Thanh Trí Hải Luận,ex:monk/thanh_tri_hai_luan,52
Từ Hiếu,Thanh Thái Huệ Minh,ex:monk/thanh_thai_hue_minh,52
Từ Hiếu,Như Hán Nguyên Cát,ex:monk/nhu_han_nguyen_cat,52
Từ Hiếu,Thanh Quý Chơn Thiệt,ex:monk/thanh_quy_chon_thiet,52
Từ Hiếu,Thanh Linh Diên Trường,ex:monk/thanh_linh_dien_truong,52
Từ Hiếu,Chơn Ngọc Long Trí,ex:monk/chon_ngoc_long_tri,52
Từ Hiếu,Chơn Chứng Thiện Quả,ex:monk/chon_chung_thien_qua,52
Từ Hiếu,Tâm Minh Chơn Thiệt,ex:monk/tam_minh_chon_thiet,52
Từ Hiếu,Ấn Lãnh Hoằng Thạc,ex:monk/an_lanh_hoang_thac,52
Từ Hiếu,Như Truyện Trí Nhãn,ex:monk/nhu_truyen_tri_nhan,52
Từ Hiếu,Chơn Trừng Đạo Thanh,ex:monk/chon_trung_dao_thanh,52
Từ Hiếu,Như Thừa Hoằng Nguyện,ex:monk/nhu_thua_hoang_nguyen,52
Từ Hiếu,Thị Bình Diệu Khai,ex:monk/thi_binh_dieu_khai,52
Từ Hiếu,Hưng Thạnh,ex:monk/hung_thanh,52
Từ Hiếu,Trừng Hóa Hưng Dụng,ex:monk/trung_hoa_hung_dung,52
Từ Hiếu,Tâm Như Trí Thủ,ex:monk/tam_nhu_tri_thu,52
Từ Hiếu,Nguyên Tánh Đức Tâm,ex:monk/nguyen_tanh_duc_tam,52
Từ Hiếu,Tâm Ấn Viên Quang,ex:monk/tam_an_vien_quang,52
Từ Hiếu,Nguyên Không Từ Phương,ex:monk/nguyen_khong_tu_phuong,52
Từ Hiếu,Tâm Tuệ Thanh Trí,ex:monk/tam_tue_thanh_tri,52
Từ Hiếu,Tâm Cảnh Giác Hạnh,ex:monk/tam_canh_giac_hanh,52
Từ Hiếu,TT Nguyên Chi Hạnh Minh,ex:monk/tt_nguyen_chi_hanh_minh,52
Từ Hiếu,Thanh Thái Phước Chỉ,ex:monk/thanh_thai_phuoc_chi,52
Từ Hiếu,Viên Thành Trừng Thông,ex:monk/vien_thanh_trung_thong,52
Từ Hiếu,Trừng Nguyên Đôn Hậu,ex:monk/trung_nguyen_don_hau,52
Từ Hiếu,Thanh Ninh Tâm Tịnh,ex:monk/thanh_ninh_tam_tinh,52
Từ Hiếu,Tâm Trực Giới Hương,ex:monk/tam_truc_gioi_huong,52
Từ Hiếu,Trừng Văn Giác Nguyên,ex:monk/trung_van_giac_nguyen,52
Từ Hiếu,Trừng Thủy Giác Nhiên,ex:monk/trung_thuy_giac_nhien,52
Từ Hiếu,Trừng Huệ Giác Viên,ex:monk/trung_hue_giac_vien,52
Từ Hiếu,Thanh Y Giác Huệ,ex:monk/thanh_y_giac_hue,52
Từ Hiếu,Đạo Minh Phổ Tịnh,ex:monk/dao_minh_pho_tinh,52
Từ Hiếu,Tánh Thiên Nhất Định,ex:monk/tanh_thien_nhat_dinh,52
Từ Hiếu,Hải Thuận Lương Duyên,ex:monk/hai_thuan_luong_duyen,52
Từ Hiếu,Trừng Nguyên Chơn Như,ex:monk/trung_nguyen_chon_nhu,52
Từ Hiếu,Trừng Liên Quang Diệp,ex:monk/trung_lien_quang_diep,52
Từ Hiếu,Tâm Lễ Chánh Kiến,ex:monk/tam_le_chanh_kien,52
Từ Hiếu,Trừng Thành Hướng Đạo,ex:monk/trung_thanh_huong_dao,52
Từ Hiếu,Trừng Trì Chí Niệm,ex:monk/trung_tri_chi_niem,52
Từ Hiếu,Trừng Tuệ Chí Mậu,ex:monk/trung_tue_chi_mau,52
Từ Hiếu,Nguyên Chánh Minh Bổn,ex:monk/nguyen_chanh_minh_bon,52
Từ Hiếu,Tâm Ưng Đảnh Lễ,ex:monk/tam_ung_danh_le,52
Từ Hiếu,Như Tuyết Lưu Đức,ex:monk/nhu_tuyet_luu_duc,52
Từ Hiếu,Tâm Thông Quảng Huệ,ex:monk/tam_thong_quang_hue,52
Từ Hiếu,Hải Trân Thụy Uyển,ex:monk/hai_tran_thuy_uyen,52
tổ đình,Như Hữu Viên Thuận,ex:monk/nhu_huu_vien_thuan,47
tổ đình,Ấn Chánh Tổ Nghị,ex:monk/an_chanh_to_nghi,47
tổ đình,Ấn Ngữ Quảng Lợi,ex:monk/an_ngu_quang_loi,47
tổ đình,Chương Lý Trí Quang,ex:monk/chuong_ly_tri_quang,47
tổ đình,Chương Lý Trí Quang,ex:monk/chuong_ly_tri_quang,47
tổ đình,Chơn Nhẫn Phước Điền,ex:monk/chon_nhan_phuoc_dien,47
tổ đình,Chơn Nhẫn Phước Điền,ex:monk/chon_nhan_phuoc_dien,47
tổ đình,Chơn Quý Phước Long,ex:monk/chon_quy_phuoc_long,47
tổ đình,Chơn Quý Phước Long,ex:monk/chon_quy_phuoc_long,47
tổ đình,Chơn Bổn Phước Khánh,ex:monk/chon_bon_phuoc_khanh,47
tổ đình,Chơn Bổn  Phước Khánh,ex:monk/chon_bon_phuoc_khanh,47
tổ đình,Chơn Cang Phước Truyền,ex:monk/chon_cang_phuoc_truyen,47
tổ đình,Chơn Diễn Phước Hậu,ex:monk/chon_dien_phuoc_hau,47
tổ đình,Như Điển Trí Tâm,ex:monk/nhu_dien_tri_tam,47
tổ đình,Như Thông Tôn Nguyên,ex:monk/nhu_thong_ton_nguyen,47
tổ đình,Như Phẩm Chủng Quang,ex:monk/nhu_pham_chung_quang,47
tổ đình,Như Luận Trí Thức,ex:monk/nhu_luan_tri_thuc,47
tổ đình,Như Khoa Thiện Chánh,ex:monk/nhu_khoa_thien_chanh,47
tổ đình,Thích Như Hiền,ex:monk/thich_nhu_hien,47
tổ đình,Như Nhiệm Giải Tánh,ex:monk/nhu_nhiem_giai_tanh,47
tổ đình,Chơn Quán Bảo Hưng,ex:monk/chon_quan_bao_hung,47
tổ đình,Chơn Tánh Phước Hòa,ex:monk/chon_tanh_phuoc_hoa,47
tổ đình,Chơn Tánh Phước Lợi,ex:monk/chon_tanh_phuoc_loi,47
tổ đình,Chơn Tập Phước Hải,ex:monk/chon_tap_phuoc_hai,47
tổ đình,Đồng An Bảo Lạc,ex:monk/dong_an_bao_lac,47
tổ đình,Đồng Chơn Long Hưng,ex:monk/dong_chon_long_hung,47
tổ đình,Đồng Đạt Thanh An,ex:monk/dong_dat_thanh_an,47
tổ đình,Đồng Giác Giác Minh,ex:monk/dong_giac_giac_minh,47
tổ đình,Đồng Mẫn Huệ Tánh,ex:monk/dong_man_hue_tanh,47
tổ đình,Thị Ngộ Mỹ Quang,ex:monk/thi_ngo_my_quang,47
tổ đình,Đồng Nguyện Bảo Tịnh,ex:monk/dong_nguyen_bao_tinh,47
tổ đình,Đồng Thanh Vị Thủy,ex:monk/dong_thanh_vi_thuy,47
tổ đình,Chương Truyền Pháp Hóa,ex:monk/chuong_truyen_phap_hoa,47
tổ đình,Như Khương Thanh Quang,ex:monk/nhu_khuong_thanh_quang,47
tổ đình,Như Thọ Bửu Lâm,ex:monk/nhu_tho_buu_lam,47
tổ đình,Như Đàm Huệ Luận,ex:monk/nhu_dam_hue_luan,47
tổ đình,Như Đường Huệ Quý,ex:monk/nhu_duong_hue_quy,47
tổ đình,Như Giác Tôn Hội,ex:monk/nhu_giac_ton_hoi,47
tổ đình,Như Hoàn Huệ Tràng,ex:monk/nhu_hoan_hue_trang,47
tổ đình,Như Khanh Huệ Tiên,ex:monk/nhu_khanh_hue_tien,47
tổ đình,Như Mậu Huệ Phương,ex:monk/nhu_mau_hue_phuong,47
tổ đình,Như Nghi Giác Tường,ex:monk/nhu_nghi_giac_tuong,47
tổ đình,Như Thạnh  Huệ Châu,ex:monk/nhu_thanh_hue_chau,47
tổ đình,Như Trạch Bảo Đảnh,ex:monk/nhu_trach_bao_danh,47
tổ đình,Như Trí Bảo Trung,ex:monk/nhu_tri_bao_trung,47
tổ đình,Tâm Đương Nhất Tâm,ex:monk/tam_duong_nhat_tam,47
tổ đình,Thị Hải Chánh Niệm,ex:monk/thi_hai_chanh_niem,47
chùa Linh,Tâm Như Mật Nguyện,ex:monk/tam_nhu_mat_nguyen,40
chùa Linh,Tâm Hương Mật Hiển,ex:monk/tam_huong_mat_hien,40
chùa Linh,Thị Năng Trí Hữu,ex:monk/thi_nang_tri_huu,40
chùa Linh,Đồng Nguyện Thiện Nguyện,ex:monk/dong_nguyen_thien_nguyen,40
chùa Linh,Đồng Trí Bảo Huệ,ex:monk/dong_tri_bao_hue,40
chùa Linh,Tâm Thành Chơn Thức,ex:monk/tam_thanh_chon_thuc,40
chùa Linh,Tâm Thanh Chơn Hiền,ex:monk/tam_thanh_chon_hien,40
chùa Linh,Như Nhàn Trí Giác,ex:monk/nhu_nhan_tri_giac,40
chùa Linh,Ấn Lan Từ Trí,ex:monk/an_lan_tu_tri,40
chùa Linh,Chơn Hương Thiên Quang,ex:monk/chon_huong_thien_quang,40
chùa Linh,Chơn Tá Tôn Bảo,ex:monk/chon_ta_ton_bao,40
chùa Linh,Không Tâm Trí Quảng,ex:monk/khong_tam_tri_quang,40
chùa Linh,Trừng Dàn Bích Không,ex:monk/trung_dan_bich_khong,40
chùa Linh,Như Kế Huyền Vi,ex:monk/nhu_ke_huyen_vi,40
chùa Linh,Như Tiến Quảng Hưng,ex:monk/nhu_tien_quang_hung,40
chùa Linh,Như Thông Tôn Nguyên,ex:monk/nhu_thong_ton_nguyen,40
chùa Linh,Tâm Thanh Chơn Nghiêm,ex:monk/tam_thanh_chon_nghiem,40
chùa Linh,Như Đồng Đắc Quang,ex:monk/nhu_dong_dac_quang,40
chùa Linh,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,40
chùa Linh,Nhựt Bình Trí Tịnh,ex:monk/nhut_binh_tri_tinh,40
chùa Linh,Trừng Chiếu Từ Mãn,ex:monk/trung_chieu_tu_man,40
chùa Linh,Nguyên Minh Đức Thiệu,ex:monk/nguyen_minh_duc_thieu,40
chùa Linh,Nguyên Giác Quang Phú,ex:monk/nguyen_giac_quang_phu,40
chùa Linh,Tâm Tuệ Thanh Trí,ex:monk/tam_tue_thanh_tri,40
chùa Linh,Nguyên Phước Quang Thể,ex:monk/nguyen_phuoc_quang_the,40
chùa Linh,Tâm Phật Thiện Siêu,ex:monk/tam_phat_thien_sieu,40
chùa Linh,Thành Đẳng Minh Lượng,ex:monk/thanh_dang_minh_luong,40
chùa Linh,Minh Hải Pháp Bảo,ex:monk/minh_hai_phap_bao,40
chùa Linh,Như Trung Phước Hậu,ex:monk/nhu_trung_phuoc_hau,40
chùa Linh,Tâm Trực Giới Hương,ex:monk/tam_truc_gioi_huong,40
chùa Linh,Tâm Ðăng Chơn Như,ex:monk/tam_ang_chon_nhu,40
chùa Linh,Tỳ Ni Đa Lưu Chi,ex:monk/ty_ni_da_luu_chi,40
chùa Linh,Nguyên Chánh Minh Bổn,ex:monk/nguyen_chanh_minh_bon,40
chùa Linh,Như Trực Vĩnh Châu,ex:monk/nhu_truc_vinh_chau,40
chùa Linh,TT Nguyên Cát Thiện Tường,ex:monk/tt_nguyen_cat_thien_tuong,40
chùa Linh,Tâm Ưng Đảnh Lễ,ex:monk/tam_ung_danh_le,40
chùa Linh,Tâm Thông Quảng Huệ,ex:monk/tam_thong_quang_hue,40
chùa Linh,Tâm Giải Tương Ưng,ex:monk/tam_giai_tuong_ung,40
chùa Linh,Tâm Lương Diệu Hoằng,ex:monk/tam_luong_dieu_hoang,40
chùa Linh,Đại Thông Chánh Niệm,ex:monk/dai_thong_chanh_niem,40
thành một,Tâm Như Mật Nguyện,ex:monk/tam_nhu_mat_nguyen,39
thành một,Thanh Tú Huệ Pháp,ex:monk/thanh_tu_hue_phap,39
thành một,Trừng Thông Tịnh Khiết,ex:monk/trung_thong_tinh_khiet,39
thành một,Ấn Bổn Vĩnh Gia,ex:monk/an_bon_vinh_gia,39
thành một,Chơn Giám Trí Hải,ex:monk/chon_giam_tri_hai,39
thành một,Chơn Phát Long Tôn,ex:monk/chon_phat_long_ton,39
thành một,Chơn Đỉnh Phước Thông,ex:monk/chon_dinh_phuoc_thong,39
thành một,Ngộ Tánh Phước Huệ,ex:monk/ngo_tanh_phuoc_hue,39
thành một,Như Ðiền Huệ Chấn,ex:monk/nhu_dien_hue_chan,39
thành một,Như Phước Huyền Ý,ex:monk/nhu_phuoc_huyen_y,39
thành một,Như Ðăng Trí Ðộ,ex:monk/nhu_ang_tri_o,39
thành một,Chơn Giá Phước Lộc,ex:monk/chon_gia_phuoc_loc,39
thành một,Không Tín Kế Châu,ex:monk/khong_tin_ke_chau,39
thành một,Tâm Thanh Chơn Nghiêm,ex:monk/tam_thanh_chon_nghiem,39
thành một,Chơn Quý Khánh Anh,ex:monk/chon_quy_khanh_anh,39
thành một,Ðồng Chơn Thông Niệm,ex:monk/ong_chon_thong_niem,39
thành một,Hồng Tuyên Từ Thông,ex:monk/hong_tuyen_tu_thong,39
thành một,Hồng Tòng Phổ Quảng,ex:monk/hong_tong_pho_quang,39
thành một,Như Hiền Chí Thiền,ex:monk/nhu_hien_chi_thien,39
thành một,Nguyên Tánh Đức Tâm,ex:monk/nguyen_tanh_duc_tam,39
thành một,Nguyên Thuận Đức Tánh,ex:monk/nguyen_thuan_duc_tanh,39
thành một,Nguyên Tuyết Như Ý,ex:monk/nguyen_tuyet_nhu_y,39
thành một,Tâm Đạo Thanh Quang,ex:monk/tam_dao_thanh_quang,39
thành một,Pháp Kiêm Minh Giác,ex:monk/phap_kiem_minh_giac,39
thành một,Chương Thiện Hoằng Ðạo,ex:monk/chuong_thien_hoang_ao,39
thành một,Tổ Đạt Trí Tâm,ex:monk/to_dat_tri_tam,39
thành một,Tâm Lượng Từ Mẫn,ex:monk/tam_luong_tu_man,39
thành một,Quang Lư Như Như,ex:monk/quang_lu_nhu_nhu,39
thành một,Thiệt Diệu Liễu Quán,ex:monk/thiet_dieu_lieu_quan,39
thành một,Trừng Nguyên Đôn Hậu,ex:monk/trung_nguyen_don_hau,39
thành một,Thiệt Dinh Ân Triêm,ex:monk/thiet_dinh_an_triem,39
thành một,Toàn Ðịnh Bảo Tạng,ex:monk/toan_dinh_bao_tang,39
thành một,Tôn Giả Ca Na Đề Bà,ex:monk/ca_na_de_ba,39
thành một,Tôn Giả Ca Na Đề Bà,ex:monk/ca_na_de_ba,39
thành một,Tiên Giác Hải Tịnh,ex:monk/tien_giac_hai_tinh,39
thành một,Tâm Thông Quảng Huệ,ex:monk/tam_thong_quang_hue,39
thành một,Tâm Trí Viên Giác,ex:monk/tam_tri_vien_giac,39
thành một,Thạch Liêm Đại Sán,ex:monk/thach_liem_dai_san,39
thành một,Như Ðiền Huệ Chấn,ex:monk/nhu_ien_hue_chan,39
Từ Quang,Cư Sĩ Tâm Hòa Trương Xướng,ex:monk/cu_si_tam_hoa_truong_xuong,37
Từ Quang,Tâm Địa Mật Khế,ex:monk/tam_dia_mat_khe,37
Từ Quang,Tâm Nhất Mật Thể,ex:monk/tam_nhat_mat_the,37
Từ Quang,Thị Năng Trí Hữu,ex:monk/thi_nang_tri_huu,37
Từ Quang,Chơn Chứng Thiện Quả,ex:monk/chon_chung_thien_qua,37
Từ Quang,Tâm Quang Chánh Pháp,ex:monk/tam_quang_chanh_phap,37
Từ Quang,Chơn Cảnh Trí Thắng,ex:monk/chon_canh_tri_thang,37
Từ Quang,Ấn Bính Phổ Bảo,ex:monk/an_binh_pho_bao,37
Từ Quang,Chương Tư Huệ Quang,ex:monk/chuong_tu_hue_quang,37
Từ Quang,Chơn Tâm Pháp Thân,ex:monk/chon_tam_phap_than,37
Từ Quang,Chơn Chánh Pháp Tạng,ex:monk/chon_chanh_phap_tang,37
Từ Quang,Chơn Sử Khánh Tín,ex:monk/chon_su_khanh_tin,37
Từ Quang,Ấn Thiên Huệ Nhãn,ex:monk/an_thien_hue_nhan,37
Từ Quang,Chân Đạo Bích Phong,ex:monk/chan_dao_bich_phong,37
Từ Quang,Như Ðắc Thiền Phương,ex:monk/nhu_ac_thien_phuong,37
Từ Quang,Như Tiến Quảng Hưng,ex:monk/nhu_tien_quang_hung,37
Từ Quang,Như Bình Huyền Tịnh,ex:monk/nhu_binh_huyen_tinh,37
Từ Quang,Thanh Thái Phước Chỉ,ex:monk/thanh_thai_phuoc_chi,37
Từ Quang,Tâm Niệm Từ Ý,ex:monk/tam_niem_tu_y,37
Từ Quang,Thanh Ninh Tâm Tịnh,ex:monk/thanh_ninh_tam_tinh,37
Từ Quang,Trừng Thanh Giác Bổn,ex:monk/trung_thanh_giac_bon,37
Từ Quang,Thiệt Dinh Ân Triêm,ex:monk/thiet_dinh_an_triem,37
Từ Quang,Đạo Minh Phổ Tịnh,ex:monk/dao_minh_pho_tinh,37
Từ Quang,Tánh Huệ Nhất Chơn,ex:monk/tanh_hue_nhat_chon,37
Từ Quang,Hải Toàn Linh Cơ,ex:monk/hai_toan_linh_co,37
Từ Quang,Thanh Vân Tâm Thành,ex:monk/thanh_van_tam_thanh,37
Từ Quang,Pháp Chuyên Diệu Nghiêm,ex:monk/phap_chuyen_dieu_nghiem,37
Từ Quang,Toàn Nhật Quang Đài,ex:monk/toan_nhat_quang_dai,37
Từ Quang,Toàn Thể Linh Nguyên,ex:monk/toan_the_linh_nguyen,37
Từ Quang,TT Nguyên Cát Thiện Tường,ex:monk/tt_nguyen_cat_thien_tuong,37
Từ Quang,Thị Chí Phước Hộ,ex:monk/thi_chi_phuoc_ho,37
Từ Quang,Thị Tín Phước Trí,ex:monk/thi_tin_phuoc_tri,37
Từ Quang,Tâm Hòa Thiên Thái,ex:monk/tam_hoa_thien_thai,37
Từ Quang,Tâm Thông Quảng Huệ,ex:monk/tam_thong_quang_hue,37
Từ Quang,Tâm Giải Tương Ưng,ex:monk/tam_giai_tuong_ung,37
Từ Quang,Tâm Lương Diệu Hoằng,ex:monk/tam_luong_dieu_hoang,37
Từ Quang,TT Ðồng Viên Viên Ðức,ex:monk/tt_ong_vien_vien_uc,37
Huế,Cư Sĩ Tâm Hòa Trương Xướng,ex:monk/cu_si_tam_hoa_truong_xuong,35
Huế,Trừng Thành Giác Tiên,ex:monk/trung_thanh_giac_tien,35
Huế,Tâm Như Mật Nguyện,ex:monk/tam_nhu_mat_nguyen,35
Huế,Trừng Hảo Diệu Không,ex:monk/trung_hao_dieu_khong,35
Huế,Tâm Thành Chơn Thức,ex:monk/tam_thanh_chon_thuc,35
Huế,Ấn Bổn Vĩnh Gia,ex:monk/an_bon_vinh_gia,35
Huế,Trừng Dàn Bích Không,ex:monk/trung_dan_bich_khong,35
Huế,Chơn Luận Phước Huệ,ex:monk/chon_luan_phuoc_hue,35
Huế,Như Tiến Quảng Hưng,ex:monk/nhu_tien_quang_hung,35
Huế,Tâm Như Trí Thủ,ex:monk/tam_nhu_tri_thu,35
Huế,Nguyên Tánh Đức Tâm,ex:monk/nguyen_tanh_duc_tam,35
Huế,Nguyên Giác Quang Phú,ex:monk/nguyen_giac_quang_phu,35
Huế,TT Nguyên Hồng Từ Phong,ex:monk/tt_nguyen_hong_tu_phong,35
Huế,Nguyên Nguyện Tâm Hướng,ex:monk/nguyen_nguyen_tam_huong,35
Huế,Nguyên Thiện Đạo Dung,ex:monk/nguyen_thien_dao_dung,35
Huế,Tâm Phật Thiện Siêu,ex:monk/tam_phat_thien_sieu,35
Huế,TT Nguyên Chi Hạnh Minh,ex:monk/tt_nguyen_chi_hanh_minh,35
Huế,Nguyên Trí Châu Toàn,ex:monk/nguyen_tri_chau_toan,35
Huế,Thanh Thái Phước Chỉ,ex:monk/thanh_thai_phuoc_chi,35
Huế,Tâm Đạo Thanh Quang,ex:monk/tam_dao_thanh_quang,35
Huế,Tâm Nguyệt Thể Yến,ex:monk/tam_nguyet_the_yen,35
Huế,Nguyên Thiều Thọ Tông,ex:monk/nguyen_thieu_tho_tong,35
Huế,Phật Ý Linh Nhạc,ex:monk/phat_y_linh_nhac,35
Huế,Tâm Hồng Từ Hương,ex:monk/tam_hong_tu_huong,35
Huế,Tâm Phổ Trí Uyên,ex:monk/tam_pho_tri_uyen,35
Huế,Tế Hiển Bửu Dương,ex:monk/te_hien_buu_duong,35
Huế,Tế Chánh Bổn Giác,ex:monk/te_chanh_bon_giac,35
Huế,Trừng Thủy Giác Nhiên,ex:monk/trung_thuy_giac_nhien,35
Huế,Tâm Thị Thiện Minh,ex:monk/tam_thi_thien_minh,35
Huế,Nguyên Tuệ Diệu Định,ex:monk/nguyen_tue_dieu_dinh,35
Huế,Trừng Trì Chí Niệm,ex:monk/trung_tri_chi_niem,35
Huế,Trừng Tuệ Chí Mậu,ex:monk/trung_tue_chi_mau,35
Huế,Tâm Khai Nhật Liên,ex:monk/tam_khai_nhat_lien,35
Huế,Tâm Thật Thiện Châu,ex:monk/tam_that_thien_chau,35
Huế,Tiên Thường Viên Trừng,ex:monk/tien_thuong_vien_trung,35
Phước Lâm,Trừng Thành Giác Tiên,ex:monk/trung_thanh_giac_tien,35
Phước Lâm,Thanh Tú Huệ Pháp,ex:monk/thanh_tu_hue_phap,35
Phước Lâm,Thanh Quý Chơn Thiệt,ex:monk/thanh_quy_chon_thiet,35
Phước Lâm,Đồng Trí Bảo Huệ,ex:monk/dong_tri_bao_hue,35
Phước Lâm,Chơn Ngọc Long Trí,ex:monk/chon_ngoc_long_tri,35
Phước Lâm,Chơn Chứng Thiện Quả,ex:monk/chon_chung_thien_qua,35
Phước Lâm,Chương Quảng Mật Hạnh,ex:monk/chuong_quang_mat_hanh,35
Phước Lâm,Ấn Lan Từ Trí,ex:monk/an_lan_tu_tri,35
Phước Lâm,Ấn Bổn Vĩnh Gia,ex:monk/an_bon_vinh_gia,35
Phước Lâm,Chương Tư Huệ Quang,ex:monk/chuong_tu_hue_quang,35
Phước Lâm,Chơn Chi Bảo Thọ,ex:monk/chon_chi_bao_tho,35
Phước Lâm,Thích Phổ Diệu,ex:monk/thich_pho_dieu,35
Phước Lâm,Chơn Pháp Phước Trí,ex:monk/chon_phap_phuoc_tri,35
Phước Lâm,Như Tiến Quảng Hưng,ex:monk/nhu_tien_quang_hung,35
Phước Lâm,Thanh Thái Phước Chỉ,ex:monk/thanh_thai_phuoc_chi,35
Phước Lâm,Trừng Hương Tịnh Hạnh,ex:monk/trung_huong_tinh_hanh,35
Phước Lâm,Toàn Ý Phổ Huệ,ex:monk/toan_y_pho_hue,35
Phước Lâm,Pháp Kiêm Minh Giác,ex:monk/phap_kiem_minh_giac,35
Phước Lâm,Toàn Nhâm Quán Thông,ex:monk/toan_nham_quan_thong,35
Phước Lâm,Toàn Chiếu Bảo Ấn,ex:monk/toan_chieu_bao_an,35
Phước Lâm,Toàn Đức Hoằng Tông,ex:monk/toan_duc_hoang_tong,35
Phước Lâm,Minh Hải Pháp Bảo,ex:monk/minh_hai_phap_bao,35
Phước Lâm,Trừng Kệ Tôn Thắng,ex:monk/trung_ke_ton_thang,35
Phước Lâm,Trừng Thủy Giác Nhiên,ex:monk/trung_thuy_giac_nhien,35
Phước Lâm,Trừng Huệ Giác Viên,ex:monk/trung_hue_giac_vien,35
Phước Lâm,Thiệt Dinh Ân Triêm,ex:monk/thiet_dinh_an_triem,35
Phước Lâm,Thiệt Uyên Chí Bảo,ex:monk/thiet_luong,35
